Attrition,Age,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Gender
0,39,170,Research & Development,3,2,3,Male,76,2,2,Laboratory Technician,3,3069,10302,0,0,15,3,80,1,11,3,3,10,8,0,7,Male
0,40,884,Research & Development,15,3,1,Female,80,2,3,Manufacturing Director,3,10435,25800,1,0,13,3,80,2,18,2,3,18,15,14,12,Female
0,35,208,Research & Development,8,4,3,Female,52,3,2,Healthcare Representative,3,4148,12250,1,0,12,3,80,1,15,5,3,14,11,2,9,Female
0,37,671,Research & Development,19,3,3,Male,85,3,2,Manufacturing Director,3,5768,26493,3,0,17,3,80,3,9,2,2,4,3,0,2,Male
0,39,711,Research & Development,4,3,1,Female,81,3,2,Manufacturing Director,3,5042,3140,0,0,13,3,80,0,10,2,1,9,2,3,8,Female
0,45,1329,Research & Development,2,2,4,Female,59,2,2,Manufacturing Director,4,5770,5388,1,0,19,3,80,2,10,3,3,10,7,3,9,Female
0,38,397,Research & Development,2,2,4,Female,54,2,3,Manufacturing Director,3,7756,14199,3,1,19,3,80,1,10,6,4,5,4,0,2,Female
1,35,737,Sales,10,3,4,Male,55,2,3,Sales Executive,1,10306,21530,9,0,17,3,80,0,15,3,3,13,12,6,0,Male
0,37,1470,Research & Development,10,3,2,Female,71,3,1,Research Scientist,2,3936,9953,1,0,11,3,80,1,8,2,1,8,4,7,7,Female
0,40,448,Research & Development,16,3,3,Female,84,3,3,Manufacturing Director,4,7945,19948,6,1,15,3,80,0,18,2,2,4,2,3,3,Female
0,44,602,Human Resources,1,5,1,Male,37,3,2,Human Resources,4,5743,10503,4,1,11,3,80,0,14,3,3,10,7,0,2,Male
0,48,365,Research & Development,4,5,3,Male,89,2,4,Manager,4,15202,5602,2,0,25,4,80,1,23,3,3,2,2,2,2,Male
1,35,763,Sales,15,2,1,Male,59,1,2,Sales Executive,4,5440,22098,6,1,14,3,80,2,7,2,2,2,2,2,2,Male
0,24,567,Research & Development,2,1,1,Female,32,3,1,Research Scientist,4,3760,17218,1,1,13,3,80,0,6,2,3,6,3,1,3,Female
0,27,486,Research & Development,8,3,2,Female,86,4,1,Research Scientist,3,3517,22490,7,0,17,3,80,0,5,0,3,3,2,0,2,Female
0,27,591,Research & Development,2,3,4,Male,87,3,1,Research Scientist,4,2580,6297,2,0,13,3,80,0,6,0,2,4,2,1,2,Male
1,40,1329,Research & Development,7,3,1,Male,73,3,1,Laboratory Technician,1,2166,3339,3,1,14,3,80,0,10,3,1,4,2,0,3,Male
0,29,469,Sales,10,3,3,Male,42,2,2,Sales Executive,3,5869,23413,9,0,11,3,80,0,8,2,3,5,2,1,4,Male
0,36,711,Research & Development,5,4,2,Female,42,3,3,Healthcare Representative,1,8008,22792,4,0,12,3,80,2,9,6,3,3,2,0,2,Female
0,25,772,Research & Development,2,1,4,Male,77,4,2,Manufacturing Director,3,5206,4973,1,0,17,3,80,2,7,6,3,7,7,0,7,Male
0,39,492,Research & Development,12,3,4,Male,66,3,2,Manufacturing Director,2,5295,7693,4,0,21,4,80,0,7,3,3,5,4,1,0,Male
0,49,301,Research & Development,22,4,1,Female,72,3,4,Research Director,2,16413,3498,3,0,16,3,80,2,27,2,3,4,2,1,2,Female
0,50,813,Research & Development,17,5,4,Female,50,2,3,Research Director,1,13269,21981,5,0,15,3,80,3,19,3,3,14,11,1,11,Female
0,20,1141,Sales,2,3,3,Female,31,3,1,Sales Representative,3,2783,13251,1,0,19,3,80,0,2,3,3,2,2,2,2,Female
0,34,1130,Research & Development,3,3,4,Female,66,3,2,Research Scientist,2,5433,19332,1,0,12,3,80,1,11,2,3,11,8,7,9,Female
0,36,311,Research & Development,7,3,1,Male,77,3,1,Laboratory Technician,2,2013,10950,2,0,11,3,80,0,15,4,3,4,3,1,3,Male
0,49,465,Research & Development,6,1,3,Female,41,2,4,Healthcare Representative,3,13966,11652,2,1,19,3,80,1,30,3,3,15,11,2,12,Female
0,36,894,Research & Development,1,4,4,Female,33,2,2,Manufacturing Director,3,4374,15411,0,0,15,3,80,0,4,6,3,3,2,1,2,Female
0,36,1040,Research & Development,3,2,4,Male,79,4,2,Healthcare Representative,1,6842,26308,6,0,20,4,80,1,13,3,3,5,4,0,4,Male
0,54,584,Research & Development,22,5,2,Female,91,3,4,Manager,3,17426,18685,3,0,25,4,80,1,36,6,3,10,8,4,7,Female
0,43,1291,Research & Development,15,2,3,Male,65,2,4,Research Director,3,17603,3525,1,0,24,4,80,1,14,3,3,14,10,6,11,Male
1,35,880,Sales,12,4,4,Male,36,3,2,Sales Executive,4,4581,10414,3,1,24,4,80,0,13,2,4,11,9,6,7,Male
0,38,1189,Research & Development,1,3,4,Male,90,3,2,Research Scientist,4,4735,9867,7,0,15,3,80,2,19,4,4,13,11,2,9,Male
0,29,991,Sales,5,3,1,Male,43,2,2,Sales Executive,2,4187,3356,1,1,13,3,80,1,10,3,2,10,0,0,9,Male
0,33,392,Sales,2,4,4,Male,93,3,2,Sales Executive,4,5505,3921,1,0,14,3,80,2,6,5,3,6,2,0,4,Male
0,32,977,Research & Development,2,3,4,Male,45,3,2,Research Scientist,2,5470,25518,0,0,13,3,80,2,10,4,2,9,5,1,6,Male
0,31,1112,Sales,5,4,1,Female,67,3,2,Sales Executive,4,5476,22589,1,0,11,3,80,2,10,2,3,10,0,0,2,Female
0,49,464,Research & Development,16,3,4,Female,74,3,1,Laboratory Technician,1,2587,24941,4,1,16,3,80,1,17,2,2,2,2,2,2,Female
0,38,148,Research & Development,2,3,4,Female,42,2,1,Laboratory Technician,2,2440,23826,1,0,22,4,80,0,4,3,3,4,3,3,3,Female
0,47,1225,Sales,2,4,2,Female,47,4,4,Manager,2,15972,21086,6,0,14,3,80,3,29,2,3,3,2,1,2,Female
0,49,809,Research & Development,1,3,3,Male,36,3,4,Manager,3,15379,22384,4,0,14,3,80,0,23,2,3,8,7,0,0,Male
0,41,1206,Sales,23,2,4,Male,80,3,3,Sales Executive,3,7082,11591,3,1,16,3,80,0,21,2,3,2,0,0,2,Male
0,20,727,Sales,9,1,4,Male,54,3,1,Sales Representative,1,2728,21082,1,0,11,3,80,0,2,3,3,2,2,0,2,Male
0,33,530,Sales,16,3,3,Female,36,3,2,Sales Executive,4,5368,16130,1,1,25,4,80,1,7,2,3,6,5,1,2,Female
0,36,1351,Research & Development,26,4,1,Male,80,3,2,Healthcare Representative,3,5347,7419,6,0,14,3,80,2,10,2,2,3,2,0,2,Male
0,44,528,Human Resources,1,3,3,Female,44,3,1,Human Resources,4,3195,4167,4,1,18,3,80,3,8,2,3,2,2,2,2,Female
1,23,1320,Research & Development,8,1,4,Male,93,2,1,Laboratory Technician,3,3989,20586,1,1,11,3,80,0,5,2,3,5,4,1,2,Male
0,38,1495,Research & Development,4,2,4,Female,87,3,1,Laboratory Technician,3,3306,26176,7,0,19,3,80,1,7,5,2,0,0,0,0,Female
0,53,1395,Research & Development,24,4,2,Male,48,4,3,Healthcare Representative,4,7005,3458,3,0,15,3,80,0,11,2,3,4,3,1,2,Male
1,48,708,Sales,7,2,4,Female,95,3,1,Sales Representative,3,2655,11740,2,1,11,3,80,2,19,3,3,9,7,7,7,Female
1,32,1259,Research & Development,2,4,4,Male,95,3,1,Laboratory Technician,2,1393,24852,1,0,12,3,80,0,1,2,3,1,0,0,0,Male
0,26,786,Research & Development,7,3,4,Male,76,3,1,Laboratory Technician,4,2570,11925,1,0,20,4,80,0,7,5,3,7,7,5,7,Male
0,55,1441,Research & Development,22,3,1,Male,94,2,1,Research Scientist,2,3537,23737,5,0,12,3,80,1,8,1,3,4,2,1,2,Male
0,34,1157,Research & Development,5,2,2,Male,57,2,2,Laboratory Technician,4,3986,11912,1,0,14,3,80,1,15,3,4,15,10,4,13,Male
0,60,370,Research & Development,1,4,3,Male,92,1,3,Healthcare Representative,4,10883,20467,3,0,20,4,80,1,19,2,4,1,0,0,0,Male
0,33,267,Research & Development,21,3,2,Male,79,4,1,Laboratory Technician,2,2028,13637,1,0,18,3,80,3,14,6,3,14,11,2,13,Male
0,37,1278,Sales,1,4,3,Male,31,1,2,Sales Executive,4,9525,7677,1,0,14,3,80,2,6,2,2,6,3,1,3,Male
0,34,678,Research & Development,19,3,2,Female,35,2,1,Research Scientist,4,2929,20338,1,0,12,3,80,0,10,3,3,10,9,8,7,Female
1,23,427,Sales,7,3,3,Male,99,3,1,Sales Representative,4,2275,25103,1,1,21,4,80,1,3,2,3,3,2,0,2,Male
0,44,921,Research & Development,2,3,3,Female,96,4,3,Healthcare Representative,4,7879,14810,1,1,19,3,80,1,9,2,3,8,7,6,7,Female
0,35,146,Research & Development,2,4,1,Male,79,2,1,Research Scientist,4,4930,13970,0,1,14,3,80,0,6,2,4,5,4,1,4,Male
0,43,1179,Sales,2,3,4,Male,73,3,2,Sales Executive,4,7847,6069,1,1,17,3,80,1,10,3,3,10,9,8,8,Male
0,24,581,Research & Development,9,3,3,Male,62,4,1,Research Scientist,3,4401,17616,1,0,16,3,80,1,5,1,3,5,3,0,4,Male
0,41,918,Sales,6,3,4,Male,35,3,3,Sales Executive,3,9241,15869,1,0,12,3,80,0,10,3,3,10,8,8,7,Male
0,29,1082,Research & Development,9,4,4,Female,43,3,1,Laboratory Technician,3,2974,25412,9,0,17,3,80,1,9,2,3,5,3,1,2,Female
0,36,530,Sales,2,4,3,Female,51,3,2,Sales Representative,4,4502,7439,3,0,15,3,80,0,17,2,2,13,7,6,7,Female
0,45,1238,Research & Development,1,1,3,Male,74,2,3,Healthcare Representative,3,10748,3395,3,0,23,4,80,1,25,3,2,23,15,14,4,Male
1,24,240,Human Resources,22,1,4,Male,58,1,1,Human Resources,3,1555,11585,1,0,11,3,80,1,1,2,3,1,0,0,0,Male
1,47,1093,Sales,9,3,3,Male,82,1,4,Sales Executive,3,12936,24164,7,0,11,3,80,0,25,3,1,23,5,14,10,Male
0,26,390,Research & Development,17,4,4,Male,62,1,1,Laboratory Technician,3,2305,6217,1,0,15,3,80,3,3,3,4,3,2,0,2,Male
0,45,1005,Research & Development,28,2,4,Female,48,2,4,Research Director,2,16704,17119,1,0,11,3,80,0,21,2,3,21,6,8,6,Female
0,32,585,Research & Development,10,3,1,Male,56,3,1,Research Scientist,3,3433,17360,6,0,13,3,80,1,10,3,2,5,2,1,3,Male
0,31,741,Research & Development,2,4,2,Male,69,3,1,Laboratory Technician,3,3477,18103,1,0,14,3,80,1,6,2,4,5,2,0,3,Male
0,41,552,Human Resources,4,3,3,Male,60,1,2,Human Resources,2,6430,20794,6,0,19,3,80,1,10,4,3,3,2,1,2,Male
0,40,369,Research & Development,8,2,2,Female,92,3,2,Manufacturing Director,1,6516,5041,2,1,16,3,80,1,18,3,3,1,0,0,0,Female
0,24,506,Research & Development,29,1,2,Male,91,3,1,Laboratory Technician,1,3907,3622,1,0,13,3,80,3,6,2,4,6,2,1,2,Male
0,46,717,Research & Development,13,4,3,Male,34,3,2,Healthcare Representative,2,5562,9697,6,0,14,3,80,0,19,3,3,10,7,0,9,Male
0,35,1370,Research & Development,27,4,4,Male,49,3,2,Manufacturing Director,3,6883,5151,2,0,16,3,80,1,17,3,3,7,7,0,7,Male
0,30,793,Research & Development,16,1,2,Male,33,3,1,Research Scientist,4,2862,3811,1,0,12,3,80,1,10,2,2,10,0,0,8,Male
0,47,543,Sales,2,4,3,Male,87,3,2,Sales Executive,2,4978,3536,7,0,11,3,80,1,4,3,1,1,0,0,0,Male
0,46,1277,Sales,2,3,3,Male,74,3,3,Sales Executive,4,10368,5596,4,1,12,3,80,1,13,5,2,10,6,0,3,Male
1,36,1456,Sales,13,5,2,Male,96,2,2,Sales Executive,1,6134,8658,5,1,13,3,80,3,16,3,3,2,2,2,2,Male
1,32,964,Sales,1,2,1,Male,34,1,2,Sales Executive,2,6735,12147,6,0,15,3,80,0,10,2,3,0,0,0,0,Male
0,23,160,Research & Development,4,1,3,Female,51,3,1,Laboratory Technician,2,3295,12862,1,0,13,3,80,0,3,3,1,3,2,1,2,Female
0,31,163,Research & Development,24,1,4,Female,30,3,2,Manufacturing Director,4,5238,6670,2,0,20,4,80,0,9,3,2,5,4,1,4,Female
0,39,792,Research & Development,1,3,4,Male,77,3,2,Laboratory Technician,4,6472,8989,1,1,15,3,80,1,9,2,3,9,8,5,8,Male
0,32,371,Sales,19,3,4,Male,80,1,3,Sales Executive,3,9610,3840,3,0,13,3,80,1,10,2,1,4,3,0,2,Male
0,40,611,Sales,7,4,2,Male,88,3,5,Manager,2,19833,4349,1,0,14,3,80,0,21,3,2,21,8,12,8,Male
0,45,176,Human Resources,4,3,3,Female,56,1,3,Human Resources,3,9756,6595,4,0,21,4,80,2,9,2,4,5,0,0,3,Female
0,30,1312,Research & Development,2,4,4,Female,78,2,1,Research Scientist,1,4968,26427,0,0,16,3,80,0,10,2,3,9,7,0,7,Female
0,24,897,Human Resources,10,3,1,Male,59,3,1,Human Resources,4,2145,2097,0,0,14,3,80,1,3,2,3,2,2,2,1,Male
1,30,600,Human Resources,8,3,3,Female,66,2,1,Human Resources,4,2180,9732,6,0,11,3,80,1,6,0,2,4,2,1,2,Female
0,31,1003,Sales,5,3,1,Male,51,3,2,Sales Executive,3,8346,20943,1,0,19,3,80,1,6,3,3,5,2,0,2,Male
0,27,1054,Research & Development,8,3,3,Female,67,3,1,Research Scientist,4,3445,6152,1,0,11,3,80,0,6,5,2,6,2,1,4,Female
1,29,428,Sales,9,3,2,Female,52,1,1,Sales Representative,2,2760,14630,1,0,13,3,80,0,2,3,3,2,2,2,2,Female
0,29,461,Research & Development,1,3,4,Male,70,4,2,Healthcare Representative,3,6294,23060,8,1,12,3,80,0,10,5,4,3,2,0,2,Male
0,30,979,Sales,15,2,3,Male,94,2,3,Sales Executive,1,7140,3088,2,0,11,3,80,1,12,2,3,7,7,1,7,Male
0,34,181,Research & Development,2,4,4,Male,97,4,1,Research Scientist,4,2932,5586,0,1,14,3,80,3,6,3,3,5,0,1,2,Male
0,33,1283,Sales,2,3,4,Female,62,3,2,Sales Executive,2,5147,10697,8,0,15,3,80,0,13,2,2,11,7,1,7,Female
0,49,1313,Sales,11,4,4,Female,80,3,2,Sales Executive,4,4507,8191,3,0,12,3,80,0,8,1,4,5,1,0,4,Female
1,33,211,Sales,16,3,1,Female,74,3,3,Sales Executive,1,8564,10092,2,1,20,4,80,0,11,2,2,0,0,0,0,Female
0,38,594,Research & Development,2,2,3,Female,75,2,1,Laboratory Technician,2,2468,15963,4,0,14,3,80,1,9,4,2,6,1,0,5,Female
1,31,1079,Sales,16,4,1,Male,70,3,3,Sales Executive,3,8161,19002,2,0,13,3,80,3,10,2,3,1,0,0,0,Male
0,29,590,Research & Development,4,3,4,Female,91,2,1,Research Scientist,1,2109,10007,1,0,13,3,80,1,1,2,3,1,0,0,0,Female
0,30,305,Research & Development,16,3,3,Male,58,4,2,Healthcare Representative,3,5294,9128,3,0,16,3,80,1,10,3,3,7,0,1,7,Male
0,32,953,Research & Development,5,4,2,Male,65,3,1,Research Scientist,2,2718,17674,2,0,14,3,80,0,12,3,3,7,7,0,7,Male
0,38,833,Research & Development,18,3,2,Male,60,1,2,Healthcare Representative,4,5811,24539,3,1,16,3,80,1,15,2,3,1,0,1,0,Male
1,43,807,Research & Development,17,3,3,Male,38,2,1,Research Scientist,3,2437,15587,9,1,16,3,80,1,6,4,3,1,0,0,0,Male
0,42,855,Research & Development,12,3,2,Male,57,3,1,Laboratory Technician,2,2766,8952,8,0,22,4,80,3,7,6,2,5,3,0,4,Male
0,55,478,Research & Development,2,3,3,Male,60,2,5,Research Director,1,19038,19805,8,0,12,3,80,3,34,2,3,1,0,0,0,Male
0,33,775,Research & Development,4,3,4,Male,90,3,2,Research Scientist,2,3055,6194,5,0,15,3,80,2,11,2,2,9,8,1,7,Male
0,41,548,Research & Development,9,4,3,Male,94,3,1,Laboratory Technician,1,2289,20520,1,0,20,4,80,2,5,2,3,5,3,0,4,Male
0,34,1375,Sales,10,3,4,Male,87,3,2,Sales Executive,3,4001,12313,1,1,14,3,80,1,15,3,3,15,14,0,7,Male
0,53,661,Research & Development,1,4,1,Female,60,2,4,Manufacturing Director,3,12965,22308,4,1,20,4,80,3,27,2,2,3,2,0,2,Female
0,43,244,Human Resources,2,3,2,Male,97,3,1,Human Resources,4,3539,5033,0,0,13,3,80,0,10,5,3,9,7,1,8,Male
0,34,511,Sales,3,2,4,Female,32,1,2,Sales Executive,4,6029,25353,5,0,12,3,80,0,6,3,3,2,2,2,2,Female
1,21,337,Sales,7,1,2,Male,31,3,1,Sales Representative,2,2679,4567,1,0,13,3,80,0,1,3,3,1,0,1,0,Male
0,38,1153,Research & Development,6,2,4,Female,40,2,1,Laboratory Technician,3,3702,16376,1,0,11,3,80,1,5,3,3,5,4,0,4,Female
1,22,1294,Research & Development,8,1,3,Female,79,3,1,Laboratory Technician,1,2398,15999,1,1,17,3,80,0,1,6,3,1,0,0,0,Female
0,31,196,Sales,29,4,1,Female,91,2,2,Sales Executive,4,5468,13402,1,0,14,3,80,2,13,3,3,12,7,5,7,Female
0,51,942,Research & Development,3,3,1,Female,53,3,3,Manager,3,13116,22984,2,0,11,3,80,0,15,2,3,2,2,2,2,Female
0,37,589,Sales,9,2,2,Male,46,2,2,Sales Executive,2,4189,8800,1,0,14,3,80,2,5,2,3,5,2,0,3,Male
0,46,734,Research & Development,2,4,3,Male,46,3,5,Research Director,4,19328,14218,7,1,17,3,80,1,24,3,3,2,1,2,2,Male
0,36,1383,Research & Development,10,3,4,Male,90,3,3,Healthcare Representative,1,8321,25949,7,1,13,3,80,1,15,1,3,12,8,5,7,Male
1,44,429,Research & Development,1,2,3,Male,99,3,1,Research Scientist,2,2342,11092,1,1,12,3,80,3,6,2,2,5,3,2,3,Male
0,37,1239,Human Resources,8,2,3,Male,89,3,2,Human Resources,2,4071,12832,2,0,13,3,80,0,19,4,2,10,0,4,7,Male
1,35,303,Sales,27,3,3,Male,84,3,2,Sales Executive,4,5813,13492,1,1,18,3,80,0,10,2,3,10,7,7,7,Male
0,33,867,Research & Development,8,4,4,Male,90,4,1,Research Scientist,1,3143,6076,6,0,19,3,80,1,14,1,3,10,8,7,6,Male
0,28,1181,Research & Development,1,3,3,Male,82,3,1,Research Scientist,4,2044,5531,1,0,11,3,80,1,5,6,4,5,3,0,3,Male
0,39,1253,Research & Development,10,1,3,Male,65,3,3,Research Director,3,13464,7914,7,0,21,4,80,0,9,3,3,4,3,2,2,Male
0,46,849,Sales,26,2,2,Male,98,2,2,Sales Executive,2,7991,25166,8,0,15,3,80,0,6,3,3,2,2,2,2,Male
0,40,616,Research & Development,2,2,3,Female,99,3,1,Laboratory Technician,1,3377,25605,4,0,17,3,80,1,7,5,2,4,3,0,2,Female
0,42,1128,Research & Development,13,3,2,Male,95,4,2,Healthcare Representative,1,5538,5696,5,0,18,3,80,2,10,2,2,0,0,0,0,Male
0,35,1180,Research & Development,2,2,2,Male,90,3,2,Manufacturing Director,4,5762,24442,2,0,14,3,80,1,15,6,3,7,7,1,7,Male
0,38,1336,Human Resources,2,3,1,Male,100,3,1,Human Resources,2,2592,7129,5,0,13,3,80,3,13,3,3,11,10,3,8,Male
1,34,234,Research & Development,9,4,4,Male,93,3,2,Laboratory Technician,1,5346,6208,4,0,17,3,80,1,11,3,2,7,1,0,7,Male
1,37,370,Research & Development,10,4,4,Male,58,3,2,Manufacturing Director,1,4213,4992,1,0,15,3,80,0,10,4,1,10,3,0,8,Male
0,39,766,Sales,20,3,3,Male,83,3,2,Sales Executive,4,4127,19188,2,0,18,3,80,1,7,6,3,2,1,2,2,Male
0,43,343,Research & Development,9,3,1,Male,52,3,1,Research Scientist,3,2438,24978,4,0,13,3,80,0,7,2,2,3,2,1,2,Male
0,41,447,Research & Development,5,3,2,Male,85,4,2,Healthcare Representative,2,6870,15530,3,0,12,3,80,0,11,3,1,3,2,1,2,Male
0,41,796,Sales,4,1,3,Female,81,3,3,Sales Executive,3,10447,26458,0,1,13,3,80,1,23,3,4,22,14,13,5,Female
0,30,1092,Research & Development,10,3,1,Female,64,3,3,Manufacturing Director,3,9667,2739,9,0,14,3,80,0,9,3,3,7,7,0,2,Female
1,26,920,Human Resources,20,2,4,Female,69,3,1,Human Resources,2,2148,6889,0,1,11,3,80,0,6,3,3,5,1,1,4,Female
1,46,261,Research & Development,21,2,4,Female,66,3,2,Healthcare Representative,2,8926,10842,4,0,22,4,80,1,13,2,4,9,7,3,7,Female
0,40,1194,Research & Development,1,3,3,Female,52,3,2,Healthcare Representative,4,6513,9060,4,0,17,3,80,1,12,3,3,5,3,0,3,Female
0,34,810,Sales,8,2,2,Male,92,4,2,Sales Executive,3,6799,22128,1,0,21,4,80,2,10,5,3,10,8,4,8,Male
0,58,350,Sales,2,3,2,Male,52,3,4,Manager,2,16291,22577,4,0,22,4,80,1,37,0,2,16,9,14,14,Male
0,35,185,Research & Development,23,4,2,Male,91,1,1,Laboratory Technician,3,2705,9696,0,0,16,3,80,1,6,2,4,5,4,0,3,Male
0,47,1001,Research & Development,4,3,3,Female,92,2,3,Manufacturing Director,2,10333,19271,8,1,12,3,80,1,28,4,3,22,11,14,10,Female
0,40,750,Research & Development,12,3,2,Female,47,3,2,Healthcare Representative,1,4448,10748,2,0,12,3,80,1,15,3,3,7,4,7,7,Female
0,54,431,Research & Development,7,4,4,Female,68,3,2,Research Scientist,4,6854,15696,4,0,15,3,80,1,14,2,2,7,1,1,7,Female
0,31,1125,Sales,7,4,1,Female,68,3,3,Sales Executive,1,9637,8277,2,0,14,3,80,2,9,3,3,3,2,2,2,Female
0,28,1217,Research & Development,1,3,3,Female,67,3,1,Research Scientist,1,3591,12719,1,0,25,4,80,1,3,3,3,3,2,1,2,Female
0,38,723,Sales,2,4,2,Female,77,1,2,Sales Representative,4,5405,4244,2,1,20,4,80,2,20,4,2,4,2,0,3,Female
0,26,572,Sales,10,3,3,Male,46,3,2,Sales Executive,4,4684,9125,1,0,13,3,80,0,5,4,3,5,3,1,2,Male
0,58,1216,Research & Development,15,4,1,Male,87,3,4,Research Director,3,15787,21624,2,1,14,3,80,0,23,3,3,2,2,2,2,Male
0,18,1431,Research & Development,14,3,2,Female,33,3,1,Research Scientist,3,1514,8018,1,0,16,3,80,0,0,4,1,0,0,0,0,Female
1,31,359,Human Resources,18,5,4,Male,89,4,1,Human Resources,1,2956,21495,0,0,17,3,80,0,2,4,3,1,0,0,0,Male
1,29,350,Human Resources,13,3,1,Male,56,2,1,Human Resources,1,2335,3157,4,1,15,3,80,3,4,3,3,2,2,2,0,Male
0,45,589,Sales,2,4,3,Female,67,3,2,Sales Executive,3,5154,19665,4,0,22,4,80,2,10,3,4,8,7,5,7,Female
0,36,430,Research & Development,2,4,4,Female,73,3,2,Research Scientist,2,6962,19573,4,1,22,4,80,1,15,2,3,1,0,0,0,Female
0,43,1422,Sales,2,4,1,Male,92,3,2,Sales Executive,4,5675,19246,1,0,20,4,80,1,7,5,3,7,7,7,7,Male
0,27,1297,Research & Development,5,2,4,Female,53,3,1,Laboratory Technician,4,2379,19826,0,1,14,3,80,0,6,3,2,5,4,0,2,Female
0,29,574,Research & Development,20,1,4,Male,40,3,1,Laboratory Technician,4,3812,7003,1,0,13,3,80,0,11,3,4,11,8,3,10,Male
0,32,1318,Sales,10,4,4,Male,79,3,2,Sales Executive,4,4648,26075,8,0,13,3,80,0,4,2,4,0,0,0,0,Male
0,42,355,Research & Development,10,4,3,Male,38,3,1,Research Scientist,3,2936,6161,3,0,22,4,80,2,10,1,2,6,3,3,3,Male
0,47,207,Research & Development,9,4,2,Female,64,3,1,Laboratory Technician,3,2105,5411,4,0,12,3,80,0,7,2,3,2,2,2,0,Female
0,46,706,Research & Development,2,2,4,Male,82,3,3,Manufacturing Director,4,8578,19989,3,0,14,3,80,1,12,4,2,9,8,4,7,Male
0,28,280,Human Resources,1,2,3,Male,43,3,1,Human Resources,4,2706,10494,1,0,15,3,80,1,3,2,3,3,2,2,2,Male
0,29,726,Research & Development,29,1,4,Male,93,1,2,Healthcare Representative,3,6384,21143,8,0,17,3,80,2,11,3,3,7,0,1,6,Male
0,42,1142,Research & Development,8,3,4,Male,81,3,1,Laboratory Technician,3,3968,13624,4,0,13,3,80,0,8,3,3,0,0,0,0,Male
1,32,414,Sales,2,4,3,Male,82,2,2,Sales Executive,2,9907,26186,7,1,12,3,80,0,7,3,2,2,2,2,2,Male
0,46,1319,Sales,3,3,1,Female,45,4,4,Sales Executive,1,13225,7739,2,0,12,3,80,1,25,5,3,19,17,2,8,Female
0,27,728,Sales,23,1,2,Female,36,2,2,Sales Representative,3,3540,7018,1,0,21,4,80,1,9,5,3,9,8,5,8,Female
0,29,352,Human Resources,6,1,4,Male,87,2,1,Human Resources,2,2804,15434,1,0,11,3,80,0,1,3,3,1,0,0,0,Male
0,43,823,Research & Development,6,3,1,Female,81,2,5,Manager,3,19392,22539,7,0,13,3,80,0,21,2,3,16,12,6,14,Female
0,48,1224,Research & Development,10,3,4,Male,91,2,5,Research Director,2,19665,13583,4,0,12,3,80,0,29,3,3,22,10,12,9,Male
1,29,459,Research & Development,24,2,4,Male,73,2,1,Research Scientist,4,2439,14753,1,1,24,4,80,0,1,3,2,1,0,1,0,Male
1,46,1254,Sales,10,3,3,Female,64,3,3,Sales Executive,2,7314,14011,5,0,21,4,80,3,14,2,3,8,7,0,7,Female
0,27,1131,Research & Development,15,3,4,Female,77,2,1,Research Scientist,1,4774,23844,0,0,19,3,80,1,8,2,2,7,6,7,3,Female
0,39,835,Research & Development,19,4,4,Male,41,3,2,Research Scientist,4,3902,5141,8,0,14,3,80,3,7,2,3,2,2,2,2,Male
0,55,836,Research & Development,2,4,2,Male,98,2,1,Research Scientist,4,2662,7975,8,0,20,4,80,1,19,2,4,5,2,0,4,Male
0,28,1172,Sales,3,3,2,Female,78,3,1,Sales Representative,2,2856,3692,1,0,19,3,80,1,1,3,3,1,0,0,0,Female
1,30,945,Sales,9,3,2,Male,89,3,1,Sales Representative,4,1081,16019,1,0,13,3,80,0,1,3,2,1,0,0,0,Male
1,22,391,Research & Development,7,1,4,Male,75,3,1,Research Scientist,2,2472,26092,1,1,23,4,80,0,1,2,3,1,0,0,0,Male
0,36,1266,Sales,10,4,2,Female,63,2,2,Sales Executive,3,5673,6060,1,1,13,3,80,1,10,4,3,10,9,1,7,Female
0,31,311,Research & Development,20,3,2,Male,89,3,2,Laboratory Technician,3,4197,18624,1,0,11,3,80,1,10,2,3,10,8,0,2,Male
0,34,1480,Sales,4,3,3,Male,64,3,3,Sales Executive,4,9713,24444,2,1,13,3,80,3,9,3,3,5,3,1,0,Male
0,29,592,Research & Development,7,3,4,Male,59,3,1,Laboratory Technician,1,2062,19384,3,0,14,3,80,0,11,2,3,3,2,1,2,Male
0,37,783,Research & Development,7,4,4,Male,78,3,2,Research Scientist,1,4284,13588,5,1,22,4,80,1,16,2,3,5,3,0,4,Male
0,35,219,Research & Development,16,2,4,Female,44,2,2,Manufacturing Director,2,4788,25388,0,1,11,3,80,0,4,2,3,3,2,0,2,Female
0,45,556,Research & Development,25,2,2,Female,93,2,2,Manufacturing Director,4,5906,23888,0,0,13,3,80,2,10,2,2,9,8,3,8,Female
0,36,1213,Human Resources,2,1,2,Male,94,2,2,Human Resources,4,3886,4223,1,0,21,4,80,0,10,2,2,10,1,0,8,Male
